X,Y,objectid,data_year,portfolio_manager_id,philadelphia_building_id,street_address,property_name,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_sour_eui_kbtuft2,total_ghg_emissions_mtco2e,water_use_all_kgal,district_chilled_water,water_score,estar_certified,compliance_type,benchmarking_status,x_coord,y_coord
-75.109697448111,40.0063619111667,1069,2022,16435387,884111500,949 East Erie Avenue,LIBERTY 949 EAST ERIE AVENUE LLC,19134,1,1950,Non-Refrigerated Warehouse,92000,438100.8,0,2864278.1,0,69,35.9,44.8,35.9,93,250.7,293.7,0, ,No,Required Compliance,Complied,-75.10969231,40.00634694
-75.139745532002,39.9719744835931,1070,2022,10900039,881006745,1300 N. 2nd St.,Dwell at 2nd St.,19122,3,2020,Multifamily Housing,218277,6658378.1,426067.2,0,0,92,32.5,87.5,32.8,113.7,602.7,4193.3,0, ,No,Required Compliance,Complied,-75.13959334,39.97171358
-75.1569467192255,40.0200660474441,1071,2022,7379739,886620000,4340 Germantown Ave,Nicetown Court I,19140,1,2011,Multifamily Housing,44781,1834744,609630.1,0,0,37,54.6,129,55.5,122.2,197.3,1327,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.15694148,40.0200512
-75.1860189381128,39.9779750308083,1072,2022,16431676,881070310,1363 North 31st Street,1363 North 31st Street,19121,1,2006,Multifamily Housing,146774,12304780.9,256500,0,0,1,85.6,236.6,0,74.5,1085.6,0,0, ,No,Required Compliance,Complied,-75.18538308,-75.18538308
-75.1556725982813,39.9575186246332,1073,2022,16411895,881006372,1001 Vine Street,Crane Chinatown,19107,1,2019,Multifamily Housing,159485,6121428.3,1559522,0,0,58,48.2,117.7,48.5,121.9,616.1,2299.4,0, ,No,Required Compliance,Complied,-75.15566744,39.95750395
-75.141308975579,39.9138807301917,1074,2022,14468996,884138714,2400 S Weccacoe Avenue,SoPhi 1,19148,1,1978,Distribution Center,283500,5396890.1,0,0,0,70,19,53.3,18.2,74.1,470.2,493.7,0, ,No,Required Compliance,Complied,-75.14497332,39.91634113
-75.1540845069315,39.9517716718197,1075,2022,4811057, ,801 Market Street,801 Market Street,19107,1,1928,Office,936718,44134800,0,0,11461806.9,75,59.4,146.6,60,89.4,4606.2,4116.5,0, ,No,Required Compliance,Complied,-75.15407937,39.95175702
-75.140398683963,39.9704292108828,1076,2022,16109005, ,1203 Germantown Avenue,Liberty Square Building 1,19122,1,2018,Multifamily Housing,82858,2594675.9,60285.3,0,0,79,32,88.4,32,53,236.4,2158.3,0, ,No,Required Compliance,Complied,-75.14039354,39.97041446
-75.2230737898901,39.9324378073791,1077,2022,10823319,"884218809; 884346903",5744 Woodland Ave,U-Haul Moving & Storage Of Kingsessing (808073),19143,1,2010,Self-Storage Facility,79787,1020334.4,1282279.4,0,0,0,28.9,52.7,31.2,348.3,157,399.2,0, ,No,Required Compliance,Complied,-75.22306847,-75.22306847
-75.1641627874946,39.9478672440954,1078,2022,3774262,883702001,233 South Broad Street,Doubletree Hotel,19107,1,1983,Hotel,565764,21517215,9162705.5,0,0,89,54.2,123.5,54.4,17.7,2361.3,19934.2,0, ,No,Required Compliance,Complied,-75.16415762,39.94785263
-75.0749218579892,40.0549654220636,1079,2022,15096340,882172500,1546 Cottman Ave,Sloane Toyota,19111,1,1989,Automobile Dealership,51000,2743248,2218099.9,0,0,0,97.3,196.3,101.5,166.8,356.8,834.8,0, ,No,Required Compliance,Complied,-75.07491689,40.05495021
-75.187120362129,39.9766289452583,1080,2022,15747077,881070250,3100 W Thompson St,3100 W Thompson St,19121,1,2015,Multifamily Housing,65864,1972855.9,0,0,0,80,30,83.9,30.3,699.1,171.9,2026.1,0, ,No,Required Compliance,Complied,-75.18711506,-75.18711506
-75.2289131273255,40.0286631000174,1081,2022,10018705,884629502,59 Leverington Ave,1860-Philadelphia - Leverington Ave,19127,1,2018,Self-Storage Facility,63450,279978.5,232100,0,0,0,8.1,16.2,8.5,10.5,36.7,200,0, ,No,Required Compliance,Complied,-75.22936156,40.02897883
-75.1569669869462,39.9488692187128,1082,2022,15134582,883402000,923 Walnut,923 Walnut Street Garage,19107,1,1960,Parking,54575,312850.7,0,0,0,0,5.7,16.1,5.8,76.5,27.3,0,0, ,No,Required Compliance,Complied,-75.15696184,39.94885458
-75.1509085896639,39.9602693898067,1083,2022,14413331,771688000,700 Spring Garden,American Red Cross - B12436,19123,1,1995,Office,245000,23999445,0,0,0,0,150.4,333.3,0,23.3,2924.3,6546.5,0, ,No,Required Compliance,Complied,-75.15090344,39.9602547
-75.1256032121151,40.011484098447,1084,2022,11591990,884051000,101 E.Luzerne Street,Cousin's Philadelphia LLC,19124,1,1931,Refrigerated Warehouse,114900,1951664,0,0,0,92,17,47.6,17,151.3,170,23880.8,0, ,No,Required Compliance,Complied,-75.12559804,40.01146917
-75.1479765591838,39.9508629931827,1085,2022,11190332,883014510,101 North Independence Mall E,140399_Plaza,19106,1,1972,Office,450995,47002756.6,26548,0,32457698.6,45,176.2,378.5,181.5,473.9,6251.5,11174.4,0, ,No,Required Compliance,Complied,-75.14797144,39.95084832
-75.1172051017415,39.9915998665849,1086,2022,11857786, ,1920 East Orleans Street,Maguire Residence,19134,1,2020,Multifamily Housing,50902,1199771.5,334305.6,0,0,77,30.1,72.9,30.8,217.5,122.3,701.1,0, ,No,Required Compliance,Complied,-75.11719996,39.99158497
-75.1869867398677,39.9175127424764,1087,2022,18448038,882245200,2300 W Oregon Ave,BJs Wholesale - Quartermaster Plaza,19145,1,1980,Wholesale Club/Supercenter,118076,9302807.8,3019255.3,0,0,19,104.4,247.5,104.5,156.9,970.8,561,0, ,No,Required Compliance,Complied,-75.18831735,39.91571162
-75.2364157067766,39.8974143935261,1088,2022,19067274,884171490,3601 Island Ave,Island Kingdom,19153,1,1986,Manufacturing/Industrial Plant,84400,2741470.3,1067890.4,0,0,0,45.1,104.2,45.6,118.4,295.6,304.7,0, ,No,Required Compliance,Complied,-75.23641041,39.89740003
-75.1686970976903,39.9492267294809,1089,2022,13040645, ,1620 Chancellor ST,Hyatt Centric Philadelphia,19103,1,2020,Hotel,257941,8971499.2,3513471.6,0,0,91,53.2,122.7,53.5,144.6,968.2,4291.1,0, ,No,Required Compliance,Complied,-75.16869192,39.94921212
-75.1202332959157,39.9747104135414,1090,2022,23723888,882086208,2401 Aramingo Ave,Fishtown Crossing,19125,1,1990,Strip Mall,80755,1002128.3,2853400,0,0,0,47.7,71.8,50.2,180,238.9,2602.9,0, ,No,Required Compliance,Complied,-75.12022819,39.97469559
-74.9964178246834,40.1113931556254,1091,2022,3958192, ,2180 Hornig Rd,PeiGenesis,19116,2,1987,Office,90000,1467627.8,5414889,0,0,0,99.7,142,107.4,96.3,415.5,157.5,0, ,No,Required Compliance,Complied,-74.99641307,40.11137757
-75.1605175098609,39.9645613938069,1092,2022,12477713,881041490,631 N Broad Street,The Stable Lofts,19123,1,2018,Multifamily Housing,58000,1587183.6,238895.8,0,0,84,31.5,80.9,30.8,0,151,2017.2,0, ,No,Required Compliance,Complied,-75.16051232,39.96454672
-75.2122014870748,40.0270110052533,1093,2022,18246518,881962001,4136 Mitchell St.,The View at Manayunk,19128,1,2019,Multifamily Housing,62300,1694708.3,0,0,0,98,27.2,76.2,27.2,29,147.6,1659.1,0, ,No,Required Compliance,Complied,-75.21218541,40.02698872
-74.9857784174062,40.1119932864225,1094,2022,23372039,884291485,2727 Southampton Road,"31ST & Wharton Realty, LLC.",19154,1,1985,Refrigerated Warehouse,50261,1510052.3,1285888.7,0,0,67,55.6,111,58.2,244.8,199.9,162,0, ,No,Required Compliance,Complied,-74.98577372,40.1119777
-75.1665909419787,39.9232188807357,1095,2022,21606115,6129,1201 Jackson St,Jackson,19148,1,2019,Multifamily Housing,117263,4967442.1,0,0,0,69,42.4,118.6,43.6,149.8,432.8,3584.3,0, ,No,Required Compliance,Complied,-75.16658584,39.92320434
-75.0090195036079,40.133181569915,1096,2022,20040915,882070575,15501 Bustleton Ave,County Line Plaza,19116,2,1960,Retail Store,114968,3379207.6,0,0,0,0,45.1,126.2,43.5,248.5,303.7,1965,0, ,No,Required Compliance,Complied,-75.00901473,40.13316596
-75.1975461382146,39.9546612035457,1097,2022,19850489,773076700,3720 Chestnut St.,The Chestnut,19104,1,2020,Multifamily Housing,412428,11007316.7,3886737.2,0,0,90,37.9,88.9,38.4,131.6,1165.4,7993.8,0, ,No,Required Compliance,Complied,-75.19754085,39.95464665
-75.0437635107744,40.0276221677724,1098,2022,18419443,"778000000; 778221000",4521 Longshore Avenue,4521 Longshore Avenue,19135,1,2017,K-12 School,65000,2144349.9,750000.2,0,0,63,44.5,104.5,0,240.1,226.7,0,0, ,No,Required Compliance,Complied,-75.04375858,40.02760692
-75.20577343075,39.9549342897854,1099,2022,18460038,881121000,4111 Walnut St,Walnut Hill,19104,1,1927,Multifamily Housing,65910,1490746.8,5233933.5,0,0,28,102,146.7,107.5,168.6,407.9,3106.6,0, ,No,Required Compliance,Complied,-75.20576812,39.95491976
-75.1560536974677,39.9519825754986,1100,2022,17319941,882506610,907 Market St,Fashion District PA 907 Market,19107,1,1900,Enclosed Mall,208512,38152676.9,0,0,0,0,183,512.3,183,257.6,3323.9,6941.9,0, ,No,Required Compliance,Complied,-75.15604855,39.95196792
-75.1577787977038,39.9522352826271,1101,2022,17319934,"882508010;882508100",1025 Market St,Fashion District PA Gallery II,19107,1,1900,Enclosed Mall,445503,45560094.8,0,0,0,0,102.3,286.3,102.3,312.3,3969.3,8430.9,0, ,No,Required Compliance,Complied,-75.15777365,39.95222063
-75.1560536974677,39.9519825754986,1102,2022,17319935,882506502,901 Market St,Fashion District PA Gallery I,19107,1,1900,Enclosed Mall,224342,27903598.7,0,0,0,0,124.4,348.3,124.4,215.8,2431,6373.7,0, ,No,Required Compliance,Complied,-75.15604855,39.95196792
-75.1471430888794,39.9546365549273,1103,2022,16852254,881007362,"401 RACE ST	",View At Old City - Priderock,19106,1,2018,Multifamily Housing,216000,4721269.7,3150057.9,0,0,92,36.4,76.5,36.8,256.4,578.6,3716.3,0, ,No,Required Compliance,Complied,-75.14713796,39.95462187
-75.1812748790105,39.9498770787446,1104,2022,16406384,888089772,210 S 25th St,(PA2632) - One Riverside Condo,19103,1,2016,Multifamily Housing,203017,7148720,1178360.9,0,0,13,63.5,162.1,65.2,240,685.4,1922.5,0, ,No,Required Compliance,Complied,-75.18126965,39.9498625
-75.2151120280598,39.9779288781401,1105,2022,4313190, ,4804 Parkside Ave,Highway District #1,19131,1,1903,Municipal,32044,201902,328894.6,0,0,0,16.6,28.4,17.2,170.8,35.1,0,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.21510663,39.97791432
-75.1461143702776,39.9178076274799,1106,2022,15087487,884139062,2351 S Swanson St,"27131-Philadelphia, PA",19148,1,2020,Self-Storage Facility,143242,706584.3,462800,0,0,0,8.2,17.2,8.6,294,86.1,9,0, ,No,Required Compliance,Complied,-75.14610935,39.91779306
-75.1187621689727,40.0157154883844,1107,2022,5965918, ,4298 Macalester St,Police Tow & Repair,19124,1,1950,Municipal,21970,721479,0,897000,0,0,73.7,133.2,0,0,129.4,150,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.11875702,40.01570052
-75.1222452492457,40.0090617940214,1108,2022,5969110, ,3901 Whitaker Ave,24th & 25th Police District Whitaker,19124,1,1956,Municipal,48000,3537152.2,1900121.3,0,0,0,113.3,247.9,114.2,149.4,409.1,1497,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.12224008,40.00904686
-75.0969369833696,40.0089145764946,1109,2022,5965968,332047900,1501 E Lycoming St,Air Management Lab (Formerly Env. Health Lab),19124,1,1960,Municipal,28700,904662.8,801306,0,0,0,59.4,117.6,61.3,253.1,121.4,0,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.09693188,40.00889956
-75.15478818421,39.9602113652209,1110,2022,5986103, ,907 Hamilton St,Gateway Shelter/Our Brother's Place,19123,1,1916,Municipal,20679,917326.1,2155420.7,0,0,17,148.6,233.7,156.7,157.4,194.4,0,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.15478302,39.96019669
-75.127169390396,40.0145913038431,1111,2022,5989492, ,111 W Hunting Park Ave,Animal Control Shelter,19140,1,1970,Municipal,31824,2765122.7,2144042.4,0,0,0,154.3,314,157,85.8,354.8,769.7,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.12716422,40.01457637
-75.1671392683323,39.9834394779317,1112,2022,5989496, ,1900 N 20th St,Health Center #5,19121,1,1959,Municipal,36260,3006333.3,1953432.1,0,0,17,136.8,288.7,141.8,328.5,365.7,681,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.167134,39.98342476
-75.1444256559707,40.0438184605117,1113,2022,5989474, ,5931 Old York Rd,35th Police Station / Engine 51,19141,1,1997,Municipal,29606,1898932.2,1080388.2,0,0,0,100.6,217.9,101.9,116.3,222.8,667.6,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.1444205,40.0438035
-75.1418800196735,39.9702610743794,1114,2022,5989497, ,301 W Girard Ave,Health Center #6,19123,1,1960,Municipal,21000,1800367,0,0,0,35,85.7,240,85.7,69.3,156.9,562.4,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.14187487,39.97024633
-75.2322213269096,39.9542717831424,1115,2022,5983408, ,5500 Pine St,18th Police District,19143,1,1923,Municipal,24532,1979744.8,482138,0,0,0,100.4,246.6,102.1,92.2,198.1,0,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.23221593,39.95425732
-75.1673634309301,39.9845260986933,1116,2022,5990941, ,1981 N Woodstock St,Woodstock Family Center,19121,1,1962,Municipal,47490,2440930.8,839452.6,0,0,51,69.1,162.5,70.2,98.1,257.2,2685.9,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.16735817,39.98451138
-75.1867397617901,39.9232466983056,1117,2022,5987300, ,2315 S 24th St,1st Police District / Engine 60,19145,1,1950,Municipal,33300,2532716.7,1453565.2,0,0,0,119.7,258.8,122,292.1,297.9,0,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.18673459,39.9232322
-75.1211790835757,40.0118361102829,1118,2022,5991120, ,4040 Whitaker Ave,Fleet Shop 159,19124,1,1917,Municipal,20070,896821.7,2766219.3,0,0,0,182.5,269.8,193.6,0,225.1,439.1,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.12117393,40.01182116
-75.2025041623401,40.0626208134594,1119,2022,5329664, ,400 E MERMAID LN,Chestnut Hill Tower,19118,1,1963,Multifamily Housing,240000,5956772,16162967.4,0,0,31,92.2,140.2,96.7,68.4,1393.8,12835.2,0, ,No,Required Compliance,Complied,-75.19074232,40.07305376
-75.1712593809038,39.9483742028219,1120,2022,11665516,888081542,250 S 18TH ST,250 South 18th Street,19103,1,1900,Multifamily Housing,78000,1930509.6,1282500.1,0,0,78,41.2,86.6,0,21.4,236.3,0,0, ,No,Required Compliance,Complied,-75.1712542,39.9483596
-75.1728482973675,39.9485801000303,1121,2022,11665512,888081620,1900 RITTENHOUSE SQ,1900 Rittenhouse Square,19103,1,1900,Multifamily Housing,140000,2229803.4,3078000.1,0,0,91,37.9,67.7,0,0,357.8,0,0, ,No,Required Compliance,Complied,-75.17284311,39.9485655
-75.0135497600369,40.1217125946658,1122,2022,7526112, ,730 BYBERRY RD,FOP Senior Citizens Inc.,19116,1,1971,Multifamily Housing,63900,2124993.6,4304179.3,0,0,35,100.6,163.8,0,203,413.7,2580.8,0, ,No,Required Compliance,Complied,-75.01354498,40.12169702
-75.1684879904191,39.9628905824759,1123,2022,11285839,881561800,500 N 18TH ST,Franklin Town Towers,19130,1,2017,Multifamily Housing,243041,1848058.6,1750870.7,0,0,100,14.8,28.9,15.8,219,254,1185.5,0, ,No,Required Compliance,Complied,-75.16849031,39.96288788
-75.1834024484317,39.9525257635703,1124,2022,11669376,783094601,2930 CHESTNUT ST,evo at Cira Centre South,19104,3,2014,Multifamily Housing,478494,15844771.8,5755579.2,0,0,90,45.6,106.3,46,282,1686.1,16960.2,0, ,No,Required Compliance,Complied,-75.18339721,39.95251118
-75.1721318499084,39.948484763525,1125,2022,11665449,888081524,1820 RITTENHOUSE SQ,1820 Rittenhouse Square,19103,1,1900,Multifamily Housing,105600,3377194.2,8207999.6,0,0,3,109.7,171.2,0,181.5,730.2,0,0, ,No,Required Compliance,Complied,-75.17212666,39.94847016
-75.140942427204,39.9708907798406,1126,2022,12433638, ,236 W THOMPSON ST,Liberty Square Building 2,19122,1,2018,Multifamily Housing,59707,1188177.8,49534.4,0,0,100,20.7,56.6,20.7,169.3,109.4,900.3,0, ,No,Required Compliance,Complied,-75.14093728,39.97087603
-75.226900946625,39.9340137639239,1127,2022,10362041, ,2050 S 58TH ST,Witherspoon Senior Apartments,19143,1,2018,Multifamily Housing,64677,1371422.7,377362.8,0,0,91,27,65.5,27.6,147.9,139.5,1039.9,0, ,No,Required Compliance,Complied,-75.22689561,39.93399933
-75.1724619468557,39.9487150426904,1128,2022,11665448,888081773,1830 RITTENHOUSE SQ,1830 Rittenhouse Square,19103,1,1900,Multifamily Housing,114000,3535473.5,3590999.9,0,0,33,62.5,119.9,0,113.9,498.8,0,0, ,No,Required Compliance,Complied,-75.17242561,39.94850796
-75.0835979309208,40.0212029205288,1129,2022,6877125,"881106400; 881106500; 881220900",4925 SAUL ST,Oxford Portfolio LLC,19124,3,1920,Multifamily Housing,70800,1485618.9,2269952.2,0,0,92,53,92.4,54.5,327.6,250,0,0, ,No,Required Compliance,Complied,-75.08359289,40.02118782
-75.0036683630023,40.0470218056801,1130,2022,21642575,884260600,9001 Torresdale Ave,"9001 Torresdale Ave, Philadelphia, PA 19136",19136,1,1964,Laboratory,63000,5778106,4294736.5,0,0,0,159.9,328.4,163.4,22.1,731.5,0,0, ,No,Required Compliance,Complied,-75.00366355,40.04700638
-75.1489952305283,39.9814536991705,1131,2022,12898976,881147295,1900 North 9th Street,Paseo Verde South,19122,1,2021,Multifamily Housing,131021,3682050.6,2383660.8,0,0,0,46.3,92.6,47.4,95.6,414.6,2340.2,0, ,No,Required Compliance,Complied,-75.14899003,39.98143894
-75.1211790835757,40.0118361102829,1132,2022,5998188, ,4050 Whitaker Ave,Bridge Maintenance Unit,19124,1,1913,Municipal,21812,185800,589118.9,0,0,0,35.5,52.2,38.4,158.9,47.5,1330.9,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.12117393,40.01182116
-75.1761670005248,39.8893859956781,1133,2022,10722346,"788007700, 788008001, 788008100, 788008310, 788008020",5000 S Broad Street,00999-URBN Home Office,19112,1,1973,Office,533075,63005719,79330162.9,0,0,0,267,487.2,274.5,25.5,9702.8,0,0, ,No,Required Compliance,Complied,-75.17616195,39.88937157
-75.1619774620159,39.9539872404029,1134,2022,23197777, ,1320 Arch St,Eliza Shirley House,19107,1,1970,Municipal,23516,1409902.5,0,0,781723.7,0,93.2,207.9,95.3,281.1,174.7,1223.8,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.16197229,39.9539726
-75.1611956308028,39.9619442463882,1135,2022,26621261,888140126,511 North Broad Street,(PA2680) - 511 Condominium,19123,1,2018,Multifamily Housing,50000,2910115.3,540394.2,0,0,13,69,174.3,70.5,44,282.2,2523.9,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.16119044,39.96192958
-75.2304142807133,39.9833164284302,1136,2022,7139927, ,1717 N 54th Street,Wynnefield Place,19131,1,1960,Multifamily Housing,22500,1712482.8,377465.4,0,0,3,92.9,230.7,94.3,238.5,169.2,3362.5,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.23040883,39.98330191
-75.1600442147568,39.9782812582555,1137,2022,29275552,881146249,1612 N 15th St,Oxford Village Apartments (xf12),19121,1,2020,Multifamily Housing,84172,4059553.2,0,0,0,64,48.2,135,49.5,69.4,364.8,3686.4,0, ,No,Required Compliance,Complied,-75.16003898,39.97826654
-75.1975461382146,39.9546612035457,1138,2022,9636040,773076700,3720 Chestnut Street,THE CHESTNUT,19104,7,1960,Multifamily Housing,395800,10944825.9,3902528.2,0,0,92,37.5,87.8,38.1,244.1,1160.8,8015.4,0, ,No,Required Compliance,Complied,-75.19754085,39.95464665
-75.1630593600773,39.9511240754135,1139,2022,25158326,883312000,1337 Chestnut Street,The Widener Building - 1337 Chestnut Street,19107,1,1940,Office,484884,23954314.5,8532470.9,0,0,68,67,156.8,68.9,225.3,2540.1,6202.9,0, ,No,Required Compliance,Complied,-75.1630542,39.95110944
-75.0568657174996,40.0477227461966,1140,2022,25972184,882065500,2329 Cottman Avenue,Roosevelt Mall,19149,1,2019,Strip Mall,581563,10350063.2,0,0,0,0,17.8,49.8,17,308.5,901.7,1462.7,0, ,No,Required Compliance,Complied,-75.05686078,40.04770749
-75.1165281624405,40.0086289815015,1141,2022,19478578, ,600 East Luzerne Street,"Luzerne 1 Residential Center - Roth Hall (City of Philadelphia, PA)",19124,1,2019,Prison/Incarceration,18036,593192.9,616849,0,0,0,67.1,128,68.8,505.3,84.4,342.8,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.11652301,40.00861403
-75.1634983881174,39.9511819526378,1142,2022,25538629,883318500,1 South Broad Street,Philly - 1 S Broad St,19107,1,1914,Office,526472,19030058.1,0,0,10578705.4,64,56.2,125.4,58.5,20.5,2360.3,6408.6,0, ,No,Required Compliance,Complied,-75.16349322,39.95116732
-75.2115742508462,40.0006860487269,1143,2022,27912622,886907010,4051 Ford Road,Salvation Army Ivy Residence,19131,7,1896,Multifamily Housing,112064,2765699,2958368.8,0,0,69,51.1,96.8,52.4,0,398.1,0,0, ,No,Required Compliance,Complied,-75.21156882,40.00067144
-75.1183060388529,39.992504585474,1144,2022,23342429,884672600,2930 Jasper St,Jasper Studios,19134,1,1917,Mixed Use Property,86400,993308.3,1532433.8,0,0,0,29.2,50.8,30.1,0,167.9,0,0, ,No,Required Compliance,Complied,-75.11830089,39.99248968
-75.2014599197493,39.9543577496101,1145,2022,30688975,881600508,3925 Walnut St.,Scion: The Radian,19104,1,2021,Multifamily Housing,287279,14000903.2,14350442.7,0,0,19,98.7,188.9,101,160.7,2020.4,13602.4,0, ,No,Required Compliance,Complied,-75.20145462,39.95434321
-75.0900370303982,40.0487451472383,1146,2022,20806338,881449400,6401 Martins Mill Rd.,The Philadelphia Protestant Home,19111,1,2002,Senior Living Community,526165,20523183.4,6233630.7,0,0,0,50.9,121.7,51.4,217.7,2119.1,18914.1,0, ,No,Required Compliance,Complied,-75.09003201,40.04873
-75.2304824780465,39.9619115214167,1147,2022,27938180,881450820,5522 Arch Street,Salvation Army Booth Manor,19139,1,1999,Multifamily Housing,88560,2545069.1,3471060.4,0,0,35,67.9,121.6,69.3,67.6,406.1,0,0, ,No,Required Compliance,Complied,-75.23047707,39.96189704
-75.2484426527287,39.9904556837243,1148,2022,27933950,881125625,6100 City Ave,6100 City Ave,19131,1,1966,Multifamily Housing,511806,10010309.8,5541939,0,0,97,30.4,66.1,31.8,123.1,1166.5,0,0, ,No,Required Compliance,Complied,-75.24843713,39.99044121
-75.1155104575782,40.0093569419774,1149,2022,19478579, ,610 East Luzerne Street,"Luzerne 2 Residential Center - Walker Hall (City of Philadelphia, PA)",19124,1,2001,Prison/Incarceration,18036,515031.5,740194,0,0,0,69.6,123,73.1,37.1,84.2,0,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.11550531,40.00934198
-74.9841214159118,40.0780815654924,1150,2022,27933948,881234700,10825 E Keswick Rd,10825 E Keswick Rd,19154,1,2020,Multifamily Housing,347800,7150443.1,11121942.5,0,0,78,52.5,91.1,53,73.4,1213.7,0,0, ,No,Required Compliance,Complied,-74.98411672,40.07806606
-75.092139483618,40.0035288043601,1151,2022,28763941,884203500,2045 Wheatsheaf Lane,2045 Wheatsheaf Lane,19124,2,1965,Non-Refrigerated Warehouse,193977,1269479,1149900.9,0,0,85,12.5,24.5,13.3,73.6,171.7,68.1,0, ,No,Required Compliance,Complied,-75.09213439,40.00351378
-75.1438021423354,39.9140204159807,1152,2022,27955222,884136200,15 East Oregon Avenue,UPS Oregon Avenue,19148,1,1983,Distribution Center,429923,18548809.1,26032264.2,0,0,0,103.7,184.4,111.3,58.6,2998.7,2317,0, ,No,Required Compliance,Complied,-75.14379714,39.91400586
-75.1873549201889,40.0417420254947,1153,2022,33030488, ,259 West Johnson Street,259 West Johnson Street,19144,1,2023,Multifamily Housing,83387,1332621.1,48300,0,0,100,16.6,45.4,16.1,46.7,122.3,2624.9,0, ,No,Required Compliance,Complied,-75.18734966,40.04172721
-75.2204246167441,40.0003410087241,1154,2022,33065872, ,4401 Conshohocken Av,BELMONT INVESTMENTS 2012 LLC,19131,1,2007,Multifamily Housing,109264,1772267.2,5344014.2,0,0,51,65.1,96.8,68.7,83.1,443.1,538.7,0, ,No,Required Compliance,Complied,-75.22041916,40.00032643
-75.1111775021545,40.0395475377883,1155,2022,3597805, ,5670 Rising Sun Ave,Plant 13,19120,1,1982,Other,108020,9346727,0,0,0,0,86.5,242.3,85.2,55,814.3,1501.1,0, ,No,Required Compliance,Complied,-75.11117242,40.03953248
-75.1731686314219,39.9311637554573,1156,2022,3358816, ,1541 SOUTH 17TH ST,Childs,19146,1,1930,K-12 School,86000,2297522.7,16852291,0,0,1,222.7,280.6,249.3,103.4,1095.3,3034.2,0, ,No,Required Compliance,Complied,-75.17316348,39.9311492
-75.1565979573755,40.0146465097219,1157,2022,3788604,785694200,1798 HUNTING PARK AVE,Gratz,19140,1,1980,K-12 School,345000,466722.4,1612637.8,0,0,100,6,8.7,6.5,0,126.3,41.9,0, ,No,Required Compliance,Complied,-75.15659271,40.01463167
-75.1694126615865,39.954450338308,1158,2022,1767519,883056605,1701 JFK Blvd,Comcast Center,19103,1,1994,Office,1556459,83084929.6,1518962.7,0,30561401.5,74,74,174.1,73,81.4,9348.4,23226.8,0, ,Yes,Required Compliance,Complied,-75.16861605,39.95478702
-75.1643177985232,39.9512880312938,1159,2022,3070706, ,1400 S Penn Sq,"Ritz-Carlton, Philadelphia",19102,1,2008,Hotel,350000,19404607,1808894.3,0,18559484,29,113.6,224.5,115.7,38.7,7395.7,20985.4,0, ,No,Required Compliance,Complied,-75.16431263,39.9512734
-75.1529814313634,39.9067220002115,1160,2022,31944207, ,3101 South 3rd Street,100334 - Philadelphia,19148,1,1976,Refrigerated Warehouse,138050,11206499,719841.6,0,0,49,86.4,232.8,84.9,91.3,1045.3,5708.4,0, ,No,Required Compliance,Complied,-75.15297642,39.90670748
-75.1511780809618,40.0072095758123,1161,2022,29295658, ,3551 N Broad St,Shriners Hospital for Children,19140,1,1964,Other - Specialty Hospital,174819,17954455.8,0,0,0,90,102.7,287.6,100.4,55.2,1613.4,7237.6,0, ,No,Required Compliance,Complied,-75.15117283,40.00719474
-75.1469881956976,39.9499740762356,1162,2022,3773931,883011500,330 Market Street,WTXF TV,19106,3,1929,Data Center,76180,12497930.8,0,0,3152717.4,0,205.4,509.2,205.2,128.6,1332.4,257.4,0, ,No,Required Compliance,Complied,-75.14698308,39.94995941
-75.1804364050441,39.9295318180721,1163,2022,3498628,782791400,2100 Moore St,McDaniel,19145,1,1899,K-12 School,61000,3135716,5631464,0,0,2,143.7,240.9,150.6,104.6,572.3,839.1,0, ,No,Required Compliance,Complied,-75.18043124,39.92951729
